id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
333;422431.92;7437451.713;-23.170067947911033;-45.75783556475246
334;422552.216;7437254.065;-23.171858846294793;-45.75667039343413
335;422578.197;7437221.263;-23.172156348396225;-45.75641823914153
336;422665.478;7437044.946;-23.173753018100662;-45.755574492159774
337;422717.707;7436959.541;-23.174526882821194;-45.755068565498185
338;422762.663;7436898.375;-23.17508146769178;-45.75463246038359
339;422787.171;7436864.438;-23.17538914958351;-45.75439474385797
340;422862.108;7436796.073;-23.17601015960637;-45.75366609149154
341;422907.509;7436741.52;-23.17650502989964;-45.75322529402245
342;422966.753;7436681.089;-23.177053638363493;-45.75264954697538
343;422997.208;7436632.487;-23.177494056084992;-45.7523544618507
344;423006.469;7436498.252;-23.178706960830702;-45.75227076101506
345;423006.423;7436402.414;-23.179572611587854;-45.75227604961107
346;423003.548;7436371.534;-23.179851399715858;-45.75230569765311
347;423006.501;7436331.087;-23.180216873443488;-45.752278889237715
348;423045.172;7436099.106;-23.182314037035706;-45.751912781392264
349;423080.307;7435974.884;-23.183437706150247;-45.751575773678645
350;423085.847;7435934.999;-23.183798224089166;-45.75152365876095
351;423095.654;7435896.615;-23.184145383299228;-45.75142977792419
352;423127.661;7435824.54;-23.18479789004986;-45.75112069404124
353;423166.206;7435759.521;-23.185386967886508;-45.75074737261291
354;423180.182;7435701.227;-23.185914157084895;-45.750613759263366
355;423185.607;7435632.228;-23.186537640229844;-45.75056423184056
356;423183.294;7435560.445;-23.187185909160185;-45.75059044877972
357;423161.55;7435430.183;-23.188361481323554;-45.750809466644895
358;423161.436;7435345.748;-23.18912413109935;-45.75081483759063
359;423156.297;7435313.314;-23.189416850088275;-45.75086668454705
360;423150.981;7435271.373;-23.189795432300624;-45.750920740587674
361;423148.999;7435249.318;-23.189994550597522;-45.75094121840426
362;423147.148;7435242.972;-23.190051784232928;-45.75095962408739
363;423152.043;7435204.972;-23.19039524554074;-45.750913712580974
364;423137.165;7435076.272;-23.19155702806305;-45.7510655738493
365;423144.472;7434986.81;-23.192365429636112;-45.750998690557644
366;423150.95;7434962.353;-23.192586638246766;-45.750936628084006
367;423194.106;7434867.131;-23.19344873754127;-45.75051975382807
368;423198.815;7434858.338;-23.193528379283425;-45.75047418544706
369;423217.432;7434802.654;-23.194032209480014;-45.750295084979264
370;423232.876;7434775.507;-23.19427813274551;-45.75014554892862
371;423270.688;7434720.375;-23.1947778704331;-45.749778862378164
372;423312.904;7434643.839;-23.19547114274394;-45.74937021850656
373;423379.744;7434494.453;-23.196823572882657;-45.74872462871759
374;423408.781;7434425.309;-23.197449462240026;-45.748444377649314
375;423496.903;7434251.515;-23.19902334092502;-45.7475920407579
376;423557.795;7434214.633;-23.199359301687927;-45.746998891274764
377;423583.471;7434207.535;-23.19942460498171;-45.746748356099495
378;423608.919;7434205.932;-23.199440264006316;-45.746499772957335
379;423685.517;7434211.536;-23.199393195591917;-45.74575101942672
380;423736.532;7434220.24;-23.199316939113327;-45.745252093715095
381;423824.379;7434215.404;-23.199364683628826;-45.74439394443782
382;423849.814;7434218.604;-23.19933695546191;-45.74414524791483
383;423926.492;7434250.52;-23.199052217531317;-45.743394399561936
384;423964.725;7434262.523;-23.198945565661486;-45.74302020974662
385;424025.324;7434272.052;-23.198862290582483;-45.74242759668188
386;424071.776;7434266.343;-23.198915998032565;-45.74197397989904
387;424103.608;7434239.981;-23.19915557822163;-45.741664249928746
388;424124.213;7434201.851;-23.199500934847126;-45.74146480912412
389;424129.015;7434176.355;-23.199731447541872;-45.74141915665432
390;424114.673;7434126.898;-23.2001775053658;-45.74156176325013
391;424116.235;7434103.026;-23.2003932001409;-45.7415476895633
392;424129.003;7434091.822;-23.200494987793753;-45.7414234849458
393;424165.749;7434073.479;-23.200662361868797;-45.74106533374838
394;424174.54;7434065.483;-23.20073499000374;-45.74097983023833
395;424180.937;7434048.727;-23.200886632266513;-45.74091815582875
396;424181.698;7434037.64;-23.200986810153104;-45.740911271617904
397;424173.733;7434023.248;-23.20111643874215;-45.74098981867774
398;424155.347;7434009.61;-23.20123877712409;-45.741170157997985
399;424135.482;7433986.534;-23.201446295516234;-45.74136541997511
400;424136.294;7433969.046;-23.201604292512037;-45.741358356593146
401;424141.887;7433948.17;-23.201793111608826;-45.74130474385025
402;424165.751;7433920.32;-23.202045764146728;-45.741072940692554
403;424197.665;7433894.761;-23.20227809340443;-45.74076236077311
404;424275.857;7433858.086;-23.20261295464084;-45.74000011890121
405;424289.178;7433847.954;-23.20270508374465;-45.739870454032065
406;424284.097;7433830.919;-23.202858718162414;-45.73992095098721
407;424242.57;7433699.457;-23.20404423391068;-45.7403332806577
408;424211.678;7433588.22;-23.205047556164683;-45.74064068732285
409;424196.991;7433540.186;-23.205480745259155;-45.74078659798709
410;424168.125;7433460.298;-23.20620100121182;-45.7410726522282
411;424112.561;7433340.267;-23.20728261630679;-45.74162160327055
412;423618.81;7432723.732;-23.212828606811495;-45.746477481192294
413;423594.321;7432702.847;-23.213016113052323;-45.74671784625877
414;423448.614;7432604.049;-23.21390173162223;-45.74814672624333
415;423320.646;7432527.841;-23.214584120351997;-45.7494011313837
416;423309.656;7432523.129;-23.21462616929213;-45.74950876898015
417;423174.274;7432447.837;-23.215299927110895;-45.75083559527201
418;423122.764;7432420.637;-23.2155432046292;-45.751340355065125
419;423079.264;7432396.307;-23.21576093167448;-45.751766692926246
420;423005.724;7432356.507;-23.216116984472492;-45.75248738464076
421;422963.374;7432332.747;-23.216329613629092;-45.75290245870793
422;422892.974;7432294.947;-23.216667743273522;-45.75359236881909
423;422824.014;7432258.297;-23.216995550015376;-45.754268151323565
424;422747.567;7432215.482;-23.21737868725482;-45.75501741842002
425;422678.893;7432175.728;-23.217734537686358;-45.75569057057533
426;422635.022;7432149.44;-23.21796992052756;-45.75612064744381
427;422540.457;7432097.837;-23.218431572981995;-45.75704743589018
428;422458.411;7432055.27;-23.218812192728176;-45.757851424037284
429;422384.744;7432016.627;-23.219157760168883;-45.75857332977438
430;422325.154;7431984.531;-23.219444853363786;-45.75915733221897
431;422301.194;7431973.387;-23.21954437966358;-45.759392059185046
432;422248.822;7431947.708;-23.219773849764458;-45.759905196318286
433;422211.334;7431927.287;-23.21995652922999;-45.76027260643193
434;422168.704;7431904.377;-23.22016144631875;-45.76069039717571
435;422110.034;7431872.307;-23.220448340069854;-45.76126541590431
436;422094.014;7431862.857;-23.22053293805895;-45.76142246221937
437;422046.181;7431832.035;-23.220809069871805;-45.761891510540515
438;422013.035;7431810.615;-23.221000973610014;-45.76221654306264
439;421984.763;7431794.064;-23.221149128957464;-45.76249369327763
440;421940.583;7431768.439;-23.221378489355256;-45.762926778451074
441;421892.147;7431744.408;-23.221593248928777;-45.763401377177594
442;421856.076;7431724.936;-23.221767415463113;-45.76375489972392
443;421789.782;7431689.885;-23.22208086087831;-45.764404594579716
